,city,district,price,area
2008,Łódź,Śródmieście,730000.0,86.66
2009,Łódź,Śródmieście,120000.0,14.9
2010,Łódź,Górna,337000.0,62.7
2011,Łódź,Śródmieście,135000.0,10.7
2012,Łódź,Śródmieście,330000.0,92.36
2013,Łódź,Śródmieście,155000.0,26.7
2014,Łódź,Górna,292000.0,50.3
2015,Łódź,Widzew,375000.0,46.5
2016,Łódź,Śródmieście,410000.0,55.0
2017,Łódź,Bałuty,314000.0,37.13
2018,Łódź,Widzew,399000.0,57.5
2019,Łódź,Bałuty,245000.0,43.65
2020,Łódź,Górna,279000.0,47.0
2021,Łódź,Górna,318000.0,54.0
2022,Łódź,Widzew,,69.0
2023,Łódź,Widzew,264600.0,37.8
2024,Łódź,Polesie,,35.05
2025,Łódź,Śródmieście,753445.0,73.15
2026,Łódź,Polesie,,37.67
2027,Łódź,Śródmieście,550000.0,85.0
2028,Łódź,Widzew,149900.0,22.0
2029,Łódź,Bałuty,278000.0,34.0
2030,Łódź,Widzew,270000.0,47.22
2031,Łódź,Polesie,420200.0,53.0
2032,Łódź,Śródmieście,530000.0,44.69
2033,Łódź,Górna,310400.0,42.0
2034,Łódź,Bałuty,265000.0,37.32
2035,Łódź,Widzew,339000.0,57.29
2036,Łódź,,360500.0,71.51
2037,Łódź,Bałuty,349000.0,49.25
2038,Łódź,Górna,312000.0,55.09
2039,Łódź,Polesie,465000.0,48.15
2040,Łódź,Bałuty,250000.0,37.48
2041,Łódź,Śródmieście,421480.0,51.4
2042,Łódź,Górna,320000.0,39.72
2043,Łódź,Widzew,552000.0,45.5
2044,Łódź,Widzew,319000.0,41.26
2045,Łódź,Górna,331400.0,39.36
2046,Łódź,Śródmieście,610000.0,61.0
2047,Łódź,Bałuty,269000.0,45.0
2048,Łódź,Śródmieście,250000.0,25.73
2049,Łódź,Śródmieście,507000.0,48.29
2050,Łódź,Śródmieście,620000.0,130.0
2051,Łódź,Bałuty,320000.0,36.0
2052,Łódź,Polesie,348064.0,47.68
2053,Łódź,Bałuty,246900.0,38.0
2054,Łódź,Bałuty,269000.0,43.0
2055,Łódź,Śródmieście,760000.0,108.3
2056,Łódź,Śródmieście,253000.0,26.0
2057,Łódź,Widzew,535000.0,56.0
2058,Łódź,Polesie,325000.0,46.0
2059,Łódź,,520000.0,63.0
2060,Łódź,Bałuty,215200.0,25.0
2061,Łódź,Polesie,456840.0,76.14
2062,Łódź,Bałuty,290000.0,45.0
2063,Łódź,Śródmieście,319000.0,70.47
2064,Łódź,Śródmieście,244900.0,27.67
2065,Łódź,Śródmieście,466875.0,41.5
2066,Łódź,Śródmieście,685000.0,55.19
2067,Łódź,Górna,332000.0,39.34
2068,Łódź,Bałuty,279000.0,45.8
2069,Łódź,Górna,330000.0,52.0
2070,Łódź,Bałuty,,147.25
2071,Łódź,Śródmieście,577150.0,59.5
2072,Łódź,Śródmieście,483550.0,50.9
2073,Łódź,Bałuty,1468415.0,154.57
2074,Łódź,Śródmieście,274500.0,46.54
2075,Łódź,Widzew,247000.0,38.0
2076,Łódź,Śródmieście,620000.0,69.5
2077,Łódź,Górna,250100.0,37.0
2078,Łódź,Polesie,290600.0,42.42
2079,Łódź,Polesie,310000.0,46.5
2080,Łódź,Widzew,370000.0,49.0
2081,Łódź,Śródmieście,475000.0,64.85
2082,Łódź,Polesie,,65.45
2083,Łódź,Śródmieście,595000.0,59.5
2084,Łódź,Polesie,,40.95
2085,Łódź,Śródmieście,217900.0,42.0
2086,Łódź,Widzew,499000.0,45.35
2087,Łódź,Górna,310000.0,45.1
2088,Łódź,Polesie,148900.0,29.0
2089,Łódź,Bałuty,390000.0,63.0
2090,Łódź,Polesie,238900.0,23.0
2091,Łódź,Śródmieście,265000.0,38.0
2092,Łódź,Śródmieście,1250000.0,132.0
2093,Łódź,Górna,125000.0,12.13
2094,Łódź,Polesie,260000.0,37.15
2095,Łódź,Bałuty,320000.0,45.13
2096,Łódź,Polesie,225000.0,30.94
2097,Łódź,Górna,135000.0,18.0
2098,Łódź,Bałuty,189360.0,26.9
2099,Łódź,Bałuty,317360.0,42.42
2100,Łódź,Śródmieście,632379.0,52.28
2101,Łódź,Górna,340000.0,51.0
2102,Łódź,Śródmieście,406365.0,32.72
2103,Łódź,Górna,186340.0,33.88
2104,Łódź,Widzew,375000.0,58.23
2105,Łódź,Śródmieście,353286.0,29.47
2106,Łódź,Śródmieście,336300.0,38.68
2107,Łódź,Górna,340000.0,50.53
2108,Łódź,Widzew,315000.0,41.0
2109,Łódź,Widzew,255000.0,36.0
2110,Łódź,Widzew,279500.0,46.0
2111,Łódź,Górna,,75.33
2112,Łódź,Górna,339000.0,45.0
2113,Łódź,Bałuty,449000.0,58.13
2114,Łódź,Górna,479000.0,55.09
2115,Łódź,Górna,899000.0,84.0
2116,Łódź,Górna,592000.0,74.0
2117,Łódź,Bałuty,264800.0,66.5
2118,Łódź,Polesie,325000.0,45.92
2119,Łódź,Widzew,610000.0,50.82
2120,Łódź,Bałuty,165000.0,27.0
2121,Łódź,Śródmieście,430716.0,60.0
2122,Łódź,Widzew,725000.0,76.62
2123,Łódź,Śródmieście,410000.0,55.0
2124,Łódź,Polesie,414000.0,51.43
2125,Łódź,Polesie,,104.97
2126,Łódź,Śródmieście,509000.0,50.9
2127,Łódź,Polesie,,38.33
2128,Łódź,Bałuty,,103.31
2129,Łódź,Górna,319000.0,49.0
2130,Łódź,Polesie,440000.0,53.0
2131,Łódź,Bałuty,279000.0,45.8
2132,Łódź,Górna,319000.0,54.84
2133,Łódź,Górna,205000.0,32.67
2134,Łódź,Górna,289000.0,43.37
2135,Łódź,Bałuty,280000.0,44.41
2136,Łódź,Widzew,255000.0,37.0
2137,Łódź,Widzew,345000.0,52.5
2138,Łódź,Śródmieście,446368.0,59.49
2139,Łódź,Bałuty,365000.0,62.11
2140,Łódź,,329000.0,54.3
2141,Łódź,Polesie,385000.0,52.5
2142,Łódź,Polesie,390000.0,47.0
2143,Łódź,,329900.0,48.57
2144,Łódź,,280000.0,36.0
2145,Łódź,Bałuty,323000.0,37.5
2146,Łódź,Bałuty,410000.0,43.0
2147,Łódź,Widzew,900000.0,168.0
2148,Łódź,Śródmieście,392000.0,24.0
2149,Łódź,Bałuty,325000.0,47.0
2150,Łódź,Bałuty,460000.0,57.0
2151,Łódź,Polesie,335500.0,42.83
2152,Łódź,Śródmieście,328400.0,38.04
2153,Łódź,Bałuty,419900.0,46.74
2154,Łódź,Bałuty,549000.0,41.0
2155,Łódź,,320000.0,51.0
2156,Łódź,Śródmieście,381700.0,51.31
2157,Łódź,Polesie,,59.27
2158,Łódź,Widzew,899000.0,122.52
2159,Łódź,Śródmieście,462877.0,58.59
2160,Łódź,Śródmieście,405900.0,51.31
2161,Łódź,Śródmieście,346000.0,42.85
2162,Łódź,Polesie,448300.0,81.52
2163,Łódź,Widzew,680152.0,77.31
2164,Łódź,Górna,218000.0,28.0
2165,Łódź,Widzew,385000.0,60.0
2166,Łódź,Bałuty,289000.0,42.42
2167,Łódź,Widzew,345000.0,52.23
2168,Łódź,Polesie,298000.0,42.42
2169,Łódź,Górna,141423.0,23.97
2170,Łódź,Polesie,,70.69
2171,Łódź,Śródmieście,486600.0,40.55
2172,Łódź,Polesie,,39.67
2173,Łódź,Bałuty,,102.28
2174,Łódź,Widzew,770000.0,105.84
2175,Łódź,Widzew,425000.0,59.0
2176,Łódź,Bałuty,288900.0,37.0
2177,Łódź,Górna,312669.0,56.88
2178,Łódź,Górna,299022.0,52.58
2179,Łódź,Śródmieście,539000.0,51.76
2180,Łódź,Bałuty,253000.0,28.6
2181,Łódź,Widzew,413000.0,44.9
2182,Łódź,Widzew,504400.0,63.5
2183,Łódź,Górna,450000.0,45.0
2184,Łódź,Bałuty,290000.0,38.3
2185,Łódź,Bałuty,243000.0,37.5
2186,Łódź,Śródmieście,292000.0,49.0
2187,Łódź,Widzew,317900.0,41.0
2188,Łódź,Śródmieście,17000.0,32.0
2189,Łódź,,515000.0,104.0
2190,Łódź,Bałuty,349000.0,42.0
2191,Łódź,Śródmieście,447340.0,60.0
2192,Łódź,Śródmieście,397901.0,50.86
2193,Łódź,Śródmieście,323300.0,35.01
2194,Łódź,Górna,235000.0,39.66
2195,Łódź,Górna,269000.0,36.79
2196,Łódź,Śródmieście,410000.0,41.95
2197,Łódź,Górna,358000.0,54.3
2198,Łódź,Górna,334800.0,43.0
2199,Łódź,Górna,1070000.0,153.63
2200,Łódź,Śródmieście,244990.0,27.67
2201,Łódź,Bałuty,280000.0,45.88
2202,Łódź,Bałuty,,98.18
2203,Łódź,Śródmieście,559300.0,59.5
2204,Łódź,Widzew,,75.34
2205,Łódź,Bałuty,319000.0,51.62
2206,Łódź,Górna,505000.0,66.16
2207,Łódź,Śródmieście,487000.0,61.27
2208,Łódź,Bałuty,349000.0,47.0
2209,Łódź,Polesie,275000.0,42.42
2210,Łódź,Śródmieście,431660.0,60.0
2211,Łódź,Śródmieście,220000.0,34.98
2212,Łódź,Polesie,,35.24
2213,Łódź,Śródmieście,581660.0,45.8
2214,Łódź,Polesie,,38.35
2215,Łódź,Bałuty,,102.28
2216,Łódź,Widzew,359000.0,67.0
2217,Łódź,Widzew,335000.0,52.0
2218,Łódź,Widzew,310000.0,30.25
2219,Łódź,Polesie,441225.0,58.83
2220,Łódź,Widzew,310000.0,30.25
2221,Łódź,Górna,419000.0,51.16
2222,Łódź,Bałuty,247000.0,26.8
2223,Łódź,Śródmieście,445698.0,59.4
2224,Łódź,Śródmieście,328500.0,37.2
2225,Łódź,Widzew,389000.0,61.89
2226,Łódź,Polesie,271000.0,42.0
2227,Łódź,Śródmieście,339282.0,40.0
2228,Łódź,Bałuty,439000.0,66.4
2229,Łódź,Bałuty,240000.0,38.0
2230,Łódź,Polesie,335000.0,52.97
2231,Łódź,Śródmieście,359000.0,65.09
2232,Łódź,Polesie,673000.0,61.31
2233,Łódź,Śródmieście,470000.0,39.26
2234,Łódź,Bałuty,239000.0,42.66
2235,Łódź,Polesie,240000.0,45.0
2236,Łódź,Śródmieście,620000.0,70.0
2237,Łódź,Śródmieście,750000.0,98.8
2238,Łódź,Bałuty,260000.0,38.05
2239,Łódź,Śródmieście,759000.0,87.1
2240,Łódź,Śródmieście,558000.0,54.5
2241,Łódź,Górna,329360.0,36.44
2242,Łódź,Górna,670000.0,94.45
2243,Łódź,Polesie,482500.0,76.73
2244,Łódź,Śródmieście,391530.0,50.86
2245,Łódź,Widzew,337000.0,48.18
2246,Łódź,Śródmieście,339576.0,40.59
2247,Łódź,Bałuty,280000.0,48.21
2248,Łódź,Polesie,350000.0,46.45
2249,Łódź,Polesie,350000.0,46.45
2250,Łódź,Bałuty,804931.0,101.89
2251,Łódź,Bałuty,807538.0,102.22
2252,Łódź,Bałuty,638952.0,80.88
2253,Łódź,Bałuty,533882.0,67.58
2254,Łódź,Bałuty,460807.0,58.33
2255,Łódź,Bałuty,358660.0,45.4
2256,Łódź,Bałuty,359845.0,45.55
2257,Łódź,Bałuty,365849.0,46.31
2258,Łódź,Bałuty,325954.0,41.26
2259,Łódź,Bałuty,1019574.0,129.06
2260,Łódź,Bałuty,327218.0,41.42
2261,Łódź,Bałuty,360556.0,45.64
2262,Łódź,Bałuty,462782.0,58.58
2263,Łódź,Bałuty,459385.0,58.15
2264,Łódź,Bałuty,357317.0,45.23
2265,Łódź,Bałuty,440188.0,55.72
2266,Łódź,Bałuty,358739.0,45.41
2267,Łódź,Bałuty,364506.0,46.14
2268,Łódź,Bałuty,815517.0,103.23
2269,Łódź,Bałuty,326586.0,41.34
2270,Łódź,Bałuty,359371.0,45.49
2271,Łódź,Bałuty,462071.0,58.49
2272,Łódź,Bałuty,457963.0,57.97
2273,Łódź,Bałuty,468944.0,59.36
2274,Łódź,Bałuty,357238.0,45.22
2275,Łódź,Bałuty,363479.0,46.01
2276,Łódź,Polesie,,59.4
2277,Łódź,Polesie,,50.86
2278,Łódź,Polesie,,35.0
2279,Łódź,Bałuty,508760.0,64.4
2280,Łódź,Śródmieście,285216.0,29.71
2281,Łódź,Śródmieście,428214.0,49.55
2282,Łódź,Polesie,474848.0,62.48
2283,Łódź,Polesie,,27.47
2284,Łódź,Śródmieście,479400.0,63.92
2285,Łódź,Śródmieście,430715.0,59.27
2286,Łódź,Śródmieście,428444.0,46.57
2287,Łódź,Śródmieście,467072.0,57.0
2288,Łódź,Polesie,,65.72
2289,Łódź,Śródmieście,937280.0,92.8
2290,Łódź,Polesie,,49.51
2291,Łódź,Bałuty,,103.31
2292,Łódź,Bałuty,390000.0,64.43
2293,Łódź,Bałuty,174000.0,27.0
2294,Łódź,,319000.0,38.0
2295,Łódź,Polesie,255000.0,39.38
2296,Łódź,Bałuty,325000.0,45.0
2297,Łódź,Górna,555000.0,62.0
2298,Łódź,Bałuty,572900.0,68.21
2299,Łódź,Polesie,419000.0,52.39
2300,Łódź,Górna,503316.0,76.26
2301,Łódź,Śródmieście,742560.0,72.8
2302,Łódź,Polesie,,40.95
2303,Łódź,Bałuty,,103.31
2304,Łódź,Bałuty,740010.0,87.06
2305,Łódź,Polesie,,58.82
2306,Łódź,Widzew,,57.1
2307,Łódź,Polesie,460000.0,107.0
2308,Łódź,Śródmieście,386000.0,51.0
2309,Łódź,Górna,298000.0,70.0
2310,Łódź,Bałuty,699000.0,94.03
2311,Łódź,Bałuty,355000.0,46.55
2312,Łódź,Widzew,307000.0,58.3
2313,Łódź,Polesie,420000.0,63.5
2314,Łódź,Śródmieście,522400.0,43.58
2315,Łódź,Górna,477500.0,81.82
2316,Łódź,Śródmieście,815000.0,68.34
2317,Łódź,Śródmieście,895000.0,58.47
2318,Łódź,Bałuty,304200.0,60.96
2319,Łódź,Śródmieście,584165.0,82.64
2320,Łódź,Górna,283000.0,47.22
2321,Łódź,Bałuty,279500.0,45.1
2322,Łódź,Górna,549000.0,70.5
2323,Łódź,Polesie,545000.0,71.0
2324,Łódź,Górna,258954.0,43.26
2325,Łódź,Polesie,,38.33
2326,Łódź,Polesie,,47.53
2327,Łódź,Widzew,,56.97
2328,Łódź,Górna,419900.0,56.0
2329,Łódź,Polesie,300000.0,42.42
2330,Łódź,Polesie,399000.0,54.0
2331,Łódź,Górna,435000.0,57.1
2332,Łódź,Bałuty,319000.0,43.0
2333,Łódź,Bałuty,348750.0,45.0
2334,Łódź,Śródmieście,849000.0,109.59
2335,Łódź,Śródmieście,455000.0,53.0
2336,Łódź,Polesie,320000.0,43.0
2337,Łódź,Polesie,325700.0,45.92
2338,Łódź,Bałuty,305000.0,44.6
2339,Łódź,Śródmieście,1250000.0,132.0
2340,Łódź,Bałuty,290000.0,48.0
2341,Łódź,Bałuty,245000.0,37.5
2342,Łódź,Polesie,520000.0,100.0
2343,Łódź,Polesie,500000.0,91.0
2344,Łódź,Bałuty,356369.0,45.11
2345,Łódź,Bałuty,495883.0,62.77
2346,Łódź,Bałuty,416251.0,52.69
2347,Łódź,Bałuty,358107.0,45.33
2348,Łódź,Śródmieście,189000.0,24.24
2349,Łódź,Bałuty,583185.0,68.61
2350,Łódź,Bałuty,381395.0,44.87
2351,Łódź,Bałuty,503710.0,59.26
2352,Łódź,Widzew,425000.0,62.15
2353,Łódź,Polesie,650000.0,80.0
2354,Łódź,Bałuty,239000.0,38.0
2355,Łódź,,350000.0,62.0
2356,Łódź,Widzew,275000.0,47.5
2357,Łódź,Widzew,,56.56
2358,Łódź,Górna,509250.0,67.85
2359,Łódź,Widzew,,63.05
2360,Łódź,Górna,,94.15
2361,Łódź,Górna,,96.63
2362,Łódź,Polesie,,52.29
2363,Łódź,Górna,245000.0,35.0
2364,Łódź,Polesie,,50.86
2365,Łódź,Polesie,,43.2
2366,Łódź,Górna,268000.0,37.0
2367,Łódź,Śródmieście,764000.0,109.0
2368,Łódź,Śródmieście,899000.0,100.0
2369,Łódź,Górna,550000.0,77.0
2370,Łódź,Polesie,,59.49
2371,Łódź,Bałuty,786533.2,102.28
2372,Łódź,Bałuty,1078560.0,119.84
2373,Łódź,Polesie,,58.8
2374,Łódź,Widzew,,56.92
2375,Łódź,Polesie,527342.5,57.01
2376,Łódź,Polesie,225000.0,35.0
2377,Łódź,Śródmieście,431660.0,60.0
2378,Łódź,Polesie,325000.0,45.92
2379,Łódź,Bałuty,439000.0,53.0
2380,Łódź,Widzew,319360.0,47.22
2381,Łódź,Bałuty,269000.0,35.5
2382,Łódź,Widzew,230000.0,32.0
2383,Łódź,Polesie,397200.0,34.76
2384,Łódź,Widzew,225000.0,37.0
2385,Łódź,Śródmieście,441900.0,59.4
2386,Łódź,Śródmieście,392900.0,51.31
2387,Łódź,Górna,389400.0,50.86
2388,Łódź,Bałuty,359000.0,51.0
2389,Łódź,Polesie,360000.0,51.03
2390,Łódź,Śródmieście,799000.0,142.0
2391,Łódź,Bałuty,359000.0,51.0
2392,Łódź,Śródmieście,499000.0,87.0
2393,Łódź,Górna,375000.0,48.0
2394,Łódź,Górna,257000.0,38.0
2395,Łódź,Widzew,298000.0,48.0
2396,Łódź,Widzew,195900.0,33.0
2397,Łódź,Bałuty,450000.0,62.02
2398,Łódź,Bałuty,455000.0,68.0
2399,Łódź,Śródmieście,,64.89
2400,Łódź,Polesie,,36.27
2401,Łódź,Widzew,,56.96
2402,Łódź,Polesie,914411.0,110.17
2403,Łódź,Śródmieście,426000.0,34.57
2404,Łódź,Śródmieście,,41.83
2405,Łódź,Bałuty,495000.0,53.0
2406,Łódź,Górna,329000.0,46.45
2407,Łódź,Bałuty,408000.0,51.55
2408,Łódź,Górna,275000.0,36.79
2409,Łódź,Śródmieście,377000.0,46.0
2410,Łódź,Bałuty,299000.0,40.0
2411,Łódź,Śródmieście,375000.0,50.5
2412,Łódź,Polesie,354100.0,42.85
2413,Łódź,Górna,230000.0,26.85
2414,Łódź,Górna,306600.0,51.1
2415,Łódź,Górna,196000.0,28.01
2416,Łódź,Bałuty,359500.0,44.85
2417,Łódź,Górna,380000.0,48.0
2418,Łódź,Górna,255000.0,42.4
2419,Łódź,Polesie,827143.0,74.37
2420,Łódź,Polesie,317429.0,38.02
2421,Łódź,Górna,385000.0,45.0
2422,Łódź,Polesie,221903.0,25.71
2423,Łódź,Polesie,425162.0,57.4
2424,Łódź,,252000.0,37.0
2425,Łódź,Górna,289000.0,40.0
2426,Łódź,Śródmieście,,80.09
2427,Łódź,Polesie,460360.0,74.7
2428,Łódź,Śródmieście,,53.13
2429,Łódź,Polesie,,38.19
2430,Łódź,Widzew,,63.58
2431,Łódź,Polesie,785000.0,105.5
2432,Łódź,Śródmieście,245900.0,30.34
2433,Łódź,Polesie,325000.0,45.92
2434,Łódź,Widzew,340000.0,43.5
2435,Łódź,Widzew,,60.67
2436,Łódź,Górna,,96.63
2437,Łódź,Polesie,,53.85
2438,Łódź,Bałuty,,28.04
2439,Łódź,Widzew,,38.74
2440,Łódź,Widzew,,38.74
2441,Łódź,Śródmieście,308979.0,31.21
2442,Łódź,Śródmieście,301938.0,30.81
2443,Łódź,Śródmieście,397056.0,42.24
2444,Łódź,Śródmieście,285984.0,29.79
2445,Łódź,Śródmieście,267168.0,29.04
2446,Łódź,Śródmieście,284494.0,29.03
2447,Łódź,Śródmieście,283416.0,28.92
2448,Łódź,Śródmieście,268456.0,29.18
2449,Łódź,Śródmieście,267628.0,29.09
2450,Łódź,Śródmieście,636700.0,74.59
2451,Łódź,Bałuty,210000.0,34.1
2452,Łódź,Śródmieście,292000.0,49.0
2453,Łódź,Górna,399000.0,83.82
2454,Łódź,Widzew,,29.33
2455,Łódź,Górna,283000.0,47.22
2456,Łódź,Bałuty,350000.0,65.24
2457,Łódź,Bałuty,329000.0,38.0
2458,Łódź,Widzew,,29.31
2459,Łódź,Widzew,,49.22
2460,Łódź,Bałuty,280000.0,45.88
2461,Łódź,Polesie,455000.0,55.4
2462,Łódź,Polesie,280000.0,45.92
2463,Łódź,Polesie,1190000.0,136.68
2464,Łódź,Śródmieście,350000.0,50.0
2465,Łódź,Widzew,250000.0,38.0
2466,Łódź,Bałuty,384000.0,46.55
2467,Łódź,Bałuty,319000.0,36.26
2468,Łódź,Widzew,,49.68
2469,Łódź,Górna,285000.0,48.0
2470,Łódź,Górna,190000.0,25.6
2471,Łódź,Górna,435000.0,60.8
2472,Łódź,Bałuty,247000.0,42.41
2473,Łódź,Górna,257180.0,36.74
2474,Łódź,Górna,285000.0,37.16
2475,Łódź,Polesie,281928.0,25.5
2476,Łódź,Polesie,336063.0,33.65
2477,Łódź,Śródmieście,269000.0,47.0
2478,Łódź,Polesie,375806.0,45.83
2479,Łódź,Górna,478875.0,63.85
2480,Łódź,Górna,515649.0,59.27
2481,Łódź,Śródmieście,379646.0,41.03
2482,Łódź,Śródmieście,,33.01
2483,Łódź,Polesie,,66.46
2484,Łódź,Polesie,,66.46
2485,Łódź,ul. Rewolucji 1905 r.,269000.0,50.5
2486,Łódź,Bałuty,179000.0,27.0
2487,Łódź,Widzew,379000.0,59.6
2488,Łódź,,618880.0,77.36
2489,Łódź,,554000.0,67.64
2490,Łódź,,464000.0,58.12
2491,Łódź,Widzew,458136.0,56.61
2492,Łódź,Śródmieście,,41.83
2493,Łódź,Śródmieście,244400.0,47.0
2494,Łódź,Polesie,245000.0,34.0
2495,Łódź,Bałuty,330000.0,42.0
2496,Łódź,Śródmieście,279000.0,37.43
2497,Łódź,Śródmieście,672000.0,83.97
2498,Łódź,Polesie,578000.0,68.7
2499,Łódź,Bałuty,265000.0,40.0
2500,Łódź,Polesie,174000.0,20.0
2501,Łódź,Bałuty,190000.0,23.39
2502,Łódź,Bałuty,400000.0,55.6
2503,Łódź,Widzew,315000.0,35.34
2504,Łódź,Bałuty,410000.0,59.07
2505,Łódź,Bałuty,210000.0,30.58
2506,Łódź,,25000.0,30.0
2507,Łódź,Widzew,,37.63
2508,Łódź,Górna,256400.0,36.25
2509,Łódź,Widzew,560000.0,63.0
2510,Łódź,Bałuty,323000.0,38.0
2511,Łódź,Polesie,288000.0,37.5
2512,Łódź,Polesie,408977.0,46.0
2513,Łódź,Bałuty,269000.0,45.18
2514,Łódź,Górna,218700.0,36.45
2515,Łódź,Śródmieście,,41.83
2516,Łódź,Śródmieście,,52.52
2517,Łódź,Widzew,,46.57
2518,Łódź,Polesie,,66.46
2519,Łódź,Śródmieście,494050.0,60.25
2520,Łódź,Górna,359000.0,38.0
2521,Łódź,Bałuty,360800.0,44.0
2522,Łódź,Górna,250000.0,32.0
2523,Łódź,Widzew,900000.0,126.0
2524,Łódź,Śródmieście,,61.8
2525,Łódź,Bałuty,485000.0,64.0
2526,Łódź,Polesie,471500.0,59.0
2527,Łódź,Widzew,335000.0,57.35
2528,Łódź,Górna,899000.0,166.0
2529,Łódź,Polesie,323000.0,42.0
2530,Łódź,Polesie,310000.0,54.1
2531,Łódź,Widzew,910000.0,134.2
2532,Łódź,Śródmieście,340000.0,47.54
2533,Łódź,Śródmieście,,65.05
2534,Łódź,Widzew,,45.13
2535,Łódź,Polesie,,36.64
2536,Łódź,Górna,285865.0,36.19
2537,Łódź,Śródmieście,349000.0,42.0
2538,Łódź,Śródmieście,349000.0,64.5
2539,Łódź,Polesie,,51.31
2540,Łódź,Śródmieście,549000.0,113.3
2541,Łódź,,575839.0,71.98
2542,Łódź,Widzew,345000.0,52.23
2543,Łódź,Polesie,126838.0,12.86
2544,Łódź,Bałuty,260000.0,45.0
2545,Łódź,Polesie,395000.0,42.5
2546,Łódź,Górna,371233.0,47.6
2547,Łódź,Górna,,58.0
2548,Łódź,Polesie,426988.0,41.1
2549,Łódź,Bałuty,250000.0,36.85
2550,Łódź,Bałuty,365000.0,65.28
2551,Łódź,Bałuty,370000.0,47.0
2552,Łódź,Bałuty,374000.0,62.3
2553,Łódź,Widzew,459000.0,64.0
2554,Łódź,Bałuty,310000.0,47.06
2555,Łódź,Polesie,300000.0,42.42
2556,Łódź,Bałuty,299000.0,32.33
2557,Łódź,Widzew,339875.22,34.48
2558,Łódź,Widzew,289884.8,30.99
2559,Łódź,Widzew,463874.97,53.98
2560,Łódź,Widzew,391096.92,43.62
2561,Łódź,Widzew,349124.73,35.59
2562,Łódź,Bałuty,269000.0,36.89
2563,Łódź,Widzew,679000.0,98.0
2564,Łódź,Polesie,400000.0,52.5
2565,Łódź,Widzew,679000.0,98.13
2566,Łódź,Widzew,425416.5,55.61
2567,Łódź,Śródmieście,199000.0,39.25
2568,Łódź,Widzew,358952.0,40.79
2569,Łódź,Śródmieście,321776.0,35.36
2570,Łódź,Śródmieście,388080.0,44.1
2571,Łódź,Bałuty,314199.0,38.79
2572,Łódź,Bałuty,251345.0,29.57
2573,Łódź,Bałuty,387156.0,50.28
2574,Łódź,Bałuty,430686.0,60.0
2575,Łódź,Bałuty,430000.0,57.0
2576,Łódź,Bałuty,,67.04
2577,Łódź,Bałuty,,103.05
2578,Łódź,Bałuty,,67.31
2579,Łódź,Śródmieście,678175.0,76.63
2580,Łódź,Śródmieście,431495.0,50.55
2581,Łódź,Górna,,75.33
2582,Łódź,Śródmieście,606480.0,72.2
2583,Łódź,Bałuty,,102.28
2584,Łódź,Bałuty,,103.31
2585,Łódź,Bałuty,179000.0,27.0
2586,Łódź,Bałuty,405000.0,56.12
2587,Łódź,Śródmieście,530000.0,81.0
2588,Łódź,Widzew,750000.0,76.0
2589,Łódź,Śródmieście,449150.0,60.38
2590,Łódź,Górna,321553.0,41.23
2591,Łódź,Bałuty,359000.0,47.0
2592,Łódź,Bałuty,249000.0,37.26
2593,Łódź,Widzew,335000.0,57.35
2594,Łódź,Bałuty,280700.0,43.0
2595,Łódź,Widzew,339000.0,48.5
2596,Łódź,Bałuty,310000.0,45.0
